timestamp_ms,gaze_x,gaze_y,yaw_deg,pitch_deg,aoi_id,confidence
5419.731599991792,386.3542891277099,676.8398065049478,14.620733103998129,-5.917124501419177,R3C1,0.999748170375824
5659.509499993874,392.34604228013177,668.5442428744442,14.961553282575027,-6.0591405694064315,R3C1,0.999743640422821
5901.826799992705,393.1566112985446,657.4449810240652,15.37912273160367,-6.3632914544680395,R3C1,0.9997313618659973
6175.343499999144,389.7517558922606,653.1695445508486,15.396588948267471,-6.5849330140256574,R3C1,0.9997512698173523
6433.887899998808,382.7814500971978,648.5363373804122,14.982964075780117,-7.054422999803801,R3C1,0.9997180104255676
6660.256499992101,372.2448933868524,630.5849744311869,17.19054980201115,-8.24265293816874,R3C1,0.9998229146003723
6900.487199993222,370.78146422067306,611.1225769751857,18.426537276826465,-7.450874357692413,R3C1,0.9998170733451843
7152.044099988416,388.1738272620602,587.9796914179146,20.60231879636977,-5.5935643531705095,R3C1,0.9998113512992859
7378.864099999191,424.95179778510544,557.8865010906103,22.696778376107606,-3.4055683921049122,R3C1,0.9997274279594421
7605.063800001517,480.06103079758594,513.4126045062069,25.24306350717825,-1.466529766930713,R3C2,0.9997643828392029
7883.153599992511,558.1087784237445,476.01566751864493,26.49228774630944,1.800888159665955,R2C2,0.9997633099555969
8125.251499994192,646.5743741123084,439.1289573902959,26.992325895446083,5.241976665958302,R2C2,0.9997522234916687
8387.093699988327,722.1851375520346,397.3684851969141,28.272253542443767,6.513720465669849,R2C2,0.9997586607933044
8627.043399988906,779.6160461499969,360.52464032517025,28.586192657768436,6.5344826043472,R2C2,0.9997721314430237
8893.143099994631,822.3497850132065,336.02674313551387,28.80411098160256,6.3565371088569345,R2C2,0.9997624754905701
9157.24849999242,845.1962143678618,319.40047112922707,28.591289117254124,6.303525591683134,R2C2,0.9997697472572327
9394.852899989928,845.6042167258696,303.99266042370965,28.775106583292096,5.829226441251262,R2C2,0.9997801184654236
9684.845800002222,838.1503994861243,299.6969852674255,28.785261367040608,5.30889153122229,R2C2,0.9997738003730774
9968.842999995104,821.9547443147358,307.5458268115693,27.672724865718227,3.3603975763592673,R2C2,0.9997844099998474
10203.509899991332,799.7431780559406,332.4389725358525,25.677821269548843,1.7725603058223462,R2C2,0.9997692704200745
10436.742699996103,763.4874597428238,367.62786256857873,23.669640070224176,-0.5182213222198729,R2C2,0.9997768998146057
10688.990199996624,716.3748956411403,414.11097703498035,21.710927654328188,-2.4306308896630924,R2C2,0.9997709393501282
10968.033400000422,663.6303833970087,467.60548865803986,20.20396451931927,-3.407211212682858,R2C2,0.9997591376304626
11203.410299989628,606.062515757362,521.0427243097756,17.838562007377604,-4.752530379316213,R3C2,0.9997500777244568
11438.922199988156,572.6919600717462,565.1872501973769,17.76820878219675,-2.397488908606437,R3C2,0.9997578263282776
11717.387099997723,573.3527301240941,596.2988822011185,18.841807228834544,0.24921928431823956,R3C2,0.9997542500495911
11983.302799999365,618.5822045281333,623.2837277390763,18.75192279313082,5.268348648887006,R3C2,0.9997809529304504
12231.429999999818,694.0095041209066,637.3959662010443,19.802770164234516,8.971333857566519,R3C2,0.9997885823249817
12484.753299999284,799.7342026428573,642.684563470761,19.40350889498048,12.406603416211984,R3C2,0.9997897744178772
12716.182399992249,907.0752164664182,639.6724050926941,18.833809361907676,16.909779792843363,R3C3,0.9997978806495667
12983.76499999722,998.9996826085695,645.0992671300642,16.995496674788512,18.94633502093634,R3C3,0.9997937083244324
13226.3615999982,1060.6851161364716,654.3606792842554,14.73257232901521,20.58387529347223,R3C3,0.999803364276886
13478.513099995325,1097.993849928152,671.15221170061,13.838376627186229,20.54338109402173,R3C3,0.9997971653938293
13764.506799998344,1122.9818531230364,687.4633052278868,13.971741193372603,21.6025752408824,R3C3,0.9998015761375427
14034.176599991042,1134.041627006943,698.3437056080768,15.266019352407708,21.923160130269483,R3C3,0.9997833371162415
14277.877000000444,1144.2603022509861,687.4888978829949,17.74255644151708,21.562475484856467,R3C3,0.9997765421867371
14518.357099994319,1156.585004693402,656.3946918704671,19.261660522366906,21.77929500200786,R3C3,0.9997603297233582
14763.324599989573,1173.544069920708,607.2521369307008,21.44535125867348,21.951770369746594,R3C3,0.9997656941413879
15028.51569998893,1183.0655301720656,542.0039195023127,23.841553654903674,20.931509154928648,R3C3,0.999775230884552
15277.18069999537,1182.2310335099266,488.50493554791484,23.95419400419215,19.162750703153055,R3C3,0.9997650980949402
15518.813399990904,1172.2669841002437,454.69271033017594,23.718687374062824,17.636581645380495,R2C3,0.9997665286064148
15798.277499998221,1153.931898827378,436.87401407327854,23.459285611713415,16.109103041130194,R2C3,0.9997797608375549
16122.516399991582,1125.6676611841974,431.96810735921326,24.309517804880358,14.230107897471536,R2C3,0.9997822642326355
16423.80659999617,1099.721619145653,441.9937469021637,24.503828149030756,13.980486681422375,R2C3,0.9998030066490173
16699.26100000157,1086.6977891038473,443.9071298205674,24.649475672074544,15.737037735308249,R2C3,0.9997249245643616
16977.920199991786,1062.2772508723767,454.2070779482968,23.643466216142258,11.724271146665709,R2C3,0.9997113347053528
17234.97910000151,1023.0473420860819,462.1248364599378,23.61752629603941,7.574666413757018,R2C3,0.9997013211250305
17539.715699997032,962.9008434790255,466.8101240433437,24.353556872510097,2.5054344811228373,R2C3,0.9997552037239075
17809.912700002315,869.0802727730606,464.20057551892876,24.59301049820604,-2.852112258391058,R2C3,0.999752938747406
18079.813899996225,719.87456593409,446.66164658920786,25.098038100531372,-9.339485696224408,R2C2,0.9997578263282776
18345.638499988127,523.2777477890826,384.14625915206,25.510790700943478,-16.834628217474968,R2C2,0.9997592568397522
18586.12069999799,342.4768836546242,303.9494728569923,27.010627956509563,-17.879379787040033,R2C1,0.9997527003288269
18821.11759998952,190.55916223653736,222.28799245908067,27.651916979002994,-18.67008275501769,R1C1,0.9997428059577942
19107.022099997266,73.477409445294,151.42062015923673,27.548645372526053,-18.330816159885757,R1C1,0.9997567534446716
19378.385699994396,4.704045090723452,102.82729814248255,27.37845185715253,-17.917875160089046,R1C1,0.9997685551643372
19621.255599995493,0.0,94.81239843475919,25.8686991590501,-18.06529568640488,R1C1,0.9997782111167908
19856.901399994968,0.0,119.45498001701745,23.262198084187364,-17.690120510076465,R1C1,0.9997605681419373
20129.086100001587,0.0,166.5373062134372,21.072678777493444,-17.20199421085233,R1C1,0.9998025298118591
20366.872799990233,0.0,223.24904511169728,18.924731986365234,-16.860652376577576,R1C1,0.9997981190681458
20622.260299991467,0.0,289.88020754909195,16.367198529800834,-16.338399890939122,R2C1,0.999808132648468
20877.034899996943,24.114043901845804,353.09142314188205,17.890659132976268,-13.70411990311342,R2C1,0.9997913241386414
21124.2179999972,76.75859876709201,402.51317656165065,19.52915065164969,-10.781448695666661,R2C1,0.9997249245643616
21399.197799997637,191.83736945472893,450.13435785615656,21.286782725267326,-2.9571101240329223,R2C1,0.9997290968894958
21657.9963999975,354.10833800007794,480.14519956576277,23.475358612082143,4.230481785496655,R3C1,0.9996627569198608
21887.60829999228,551.2439112905223,476.2513796547704,25.888146842051242,11.130348845736075,R2C2,0.9996827840805054
22120.257299990044,747.0620775714663,428.10532870436447,28.756896160599982,17.87001125767191,R2C2,0.9996557235717773
22356.248899988714,931.7175425419966,368.057754443765,27.966182805042962,22.932213822859183,R2C3,0.9996583461761475
22588.344599993434,1064.7754477872465,283.62518342705414,27.504609150808466,27.100004681484975,R2C3,0.9996553659439087
22854.457399997045,1148.7325840919584,214.47499025352573,27.064998254441367,25.824876096152863,R1C3,0.9996107220649719
23143.844499994884,1196.8676464847767,183.21510104896223,25.770607681876175,24.568311964984847,R1C3,0.9995065927505493
23432.147999992594,1220.3468358886673,198.46029104025214,25.23123504249187,23.593943929565075,R1C3,0.9994522929191589
23679.599999988568,1221.2656166499255,239.3988636591197,23.991768582363687,21.40337433899066,R1C3,0.999537467956543
23925.660799999605,1206.3612213713263,298.55976690389036,23.780007104883907,19.79890484634672,R2C3,0.9995594620704651
24202.236600001925,1180.2350474671682,361.3429244738212,23.17582507719507,16.109815284007627,R2C3,0.9995983242988586
24456.846100001712,1134.4556333218927,403.87281254918133,24.46625328626801,11.401207165414169,R2C3,0.9996320009231567
24733.32479999226,1062.0206030302772,425.0393446612021,26.453667580012468,6.062500079769677,R2C3,0.9997902512550354
25009.871000002022,973.157785181253,417.26071172847617,27.705618487578572,2.5515390940071185,R2C3,0.9997542500495911
25299.166400000104,874.6359758782025,386.10009875901767,29.549366013138552,0.6762185209741265,R2C3,0.9997276663780212
25545.34519999288,773.5163208020563,332.34945899438856,30.360818099745455,-1.511558589446815,R2C2,0.9997326731681824
25809.702400001697,691.6199410472418,266.1551987399419,32.11380379488458,-1.0266698532501228,R2C2,0.9997150301933289
26054.059599991888,645.8151147426805,208.198808459387,32.7267979049676,0.470133517664006,R1C2,0.9997246861457825
26290.929299997515,635.9656364622157,160.09668896114113,32.94759970699632,2.9904481350761465,R1C2,0.9997389912605286
26559.756399990874,646.1170196509681,130.73416328959118,32.78528139973583,3.8363954517559633,R1C2,0.9997299313545227
26816.481399990153,693.117173444324,117.29673675356503,32.00065146599957,7.3077244783029345,R1C2,0.9997265934944153
27058.511199997156,760.1872613774605,124.3846055285773,31.180051479364295,10.661769196108247,R1C2,0.9996798038482666
27298.57980000088,828.4989780966913,174.4222749331273,27.077926948766557,10.659856743140642,R1C2,0.9997137188911438
27566.07659999281,885.366967001084,256.83585875791954,23.22800686868032,10.662191316028515,R2C3,0.9996615648269653
27834.226299994043,951.4192876565501,344.2670863672491,21.84144886968133,13.89973257223947,R2C3,0.9996351003646851
28110.344000000623,1009.5864112555664,423.94364881808417,21.22950034772376,17.229553881857726,R2C3,0.9997033476829529
28378.274999995483,1048.3968335538661,499.08140964143405,21.23561905885523,17.051577935107414,R3C3,0.999752938747406
28668.20960000041,1076.0545604904887,536.4815970056943,21.33172665066648,16.436379096878564,R3C3,0.9997655749320984
28957.37449999433,1108.151123161681,506.5307418301883,25.26846384233667,18.71994583957533,R3C3,0.9997288584709167
29190.27589999314,1118.6985211422905,440.2320198693743,28.656014266558888,18.24764051741172,R2C3,0.9997571110725403
29497.49709999014,1106.5194266005954,374.40693291252467,29.29455613004991,16.016187548899723,R2C3,0.9997476935386658
29728.97060000105,1083.9372757945293,311.15798821608485,29.540899424479893,13.38106328565958,R2C3,0.9997172951698303
29964.22470000107,1051.8276057799783,253.57340203560975,29.323939888450514,10.583361523709508,R2C3,0.9997023940086365
30258.42639998882,993.0669521993119,248.444743650843,27.861875855724332,6.1767478002428335,R2C3,0.9997394680976868
30486.418200001935,913.2324173046931,296.76763335987005,24.60324183699151,0.855527421829651,R2C3,0.999757707118988
30722.78219999862,824.2604766558537,378.83568671300907,18.912066965801134,-1.3436709566092666,R2C2,0.9997240900993347
30957.872799990582,697.169385040827,474.75716699997395,12.6192201614419,-5.587689536710653,R2C2,0.9997383952140808
31217.59659999225,549.1426892572937,567.4146552403761,8.130770597582524,-6.962318276818885,R3C2,0.9997418522834778
31443.939299992053,408.5778701141763,641.822054622002,8.168365666321565,-8.449216165889204,R3C1,0.9997125267982483
31709.27429999574,308.4728933920243,692.199824885688,9.523086730643051,-7.845965036065999,R3C1,0.9996683597564697
31939.889299988863,254.2357568559515,709.8982040741006,11.994776804467046,-5.9007924029825025,R3C1,0.9996949434280396
32186.404299995047,277.94042495820867,694.2919162311267,17.337708219817582,-4.474299141680093,R3C1,0.999707043170929
32428.733099994133,354.48293544018173,644.2017484600059,23.490415764107436,-2.785995622572201,R3C1,0.9997243285179138
32673.503099998925,434.4881737814805,563.2229696875302,27.741562927268195,-3.656339214368753,R3C2,0.9997181296348572
32968.779299990274,498.7328571917941,487.0466055314704,27.024631267264166,-4.2563605896359915,R3C2,0.9997178912162781
33228.07309999189,521.9027136561914,405.6769346475946,27.13386619806896,-6.15457695283612,R2C2,0.9997135996818542
33461.55870000075,505.3298794118767,342.3553790320099,26.431092097258286,-7.699450412502956,R2C2,0.9997555613517761
33733.934499992756,490.8120442431306,332.5049624905524,24.32826268987503,-4.841580873824007,R2C2,0.999721348285675
33975.59309999633,513.05128316526,372.9435529368678,22.878415873435483,-0.7195156059444153,R2C2,0.9997351765632629
34255.558899996686,531.6220248072711,433.9304905454155,18.60766115815832,-1.0656662491338793,R2C2,0.9997602105140686
34535.522099991795,538.4349385881169,517.2142733998371,12.741106665875876,-2.2834498468550337,R3C2,0.9998102784156799
34818.41949999216,521.4785884315745,599.0170080312736,6.158358316315368,-2.418685884873994,R3C2,0.9997649788856506
35060.03919999057,494.5876999247081,658.9575923438521,7.0285158788385305,-1.475746253441999,R3C2,0.999607503414154
35307.91909999971,435.6844611775699,701.5277856833562,8.901308499252776,-3.4320959752806437,R3C2,0.9997562766075134
35551.75089999102,369.4742753144121,719.0,10.330729065796966,-6.278233917008156,R3C1,0.999789297580719
